"";"cargo";"Nome";"Nome_urna";"Partido";"Coligacao";"Profissao";"idade";"sexo";"grau_inst";"estado_civil";"cor";"status_eleitoral"
"8369";"VEREADOR";"FRANCISCO DE SOUSA SANTOS";"IRMÃO FRANCISCO";"PT do B";"PDT / PRB / PMDB / PC do B / PT do B / PTC / PR / DEM / PPS / PSD";"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS";55;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"INDÍGENA";"SUPLENTE"
"8370";"VEREADOR";"MARIA DAS GRAÇAS SANTOS DA SILVA";"MOÇA";"PDT";"PDT / PRB / PMDB / PC do B / PT do B / PTC / PR / DEM / PPS / PSD";"ARTESÃO";40;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"INDÍGENA";"SUPLENTE"
"8371";"VEREADOR";"JOSEANE MARIA ALVES CUNHA DE LIMA";"JOSA";"PRB";"PDT / PRB / PMDB / PC do B / PT do B / PTC / PR / DEM / PPS / PSD";"VEREADOR";41;"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"INDÍGENA";"ELEITO POR QP"
"8372";"VEREADOR";"ANA CRISTINA LIMA DA SILVA";"TINA DE CODIL";"PDT";"PDT / PRB / PMDB / PC do B / PT do B / PTC / PR / DEM / PPS / PSD";"DONA DE CASA";30;"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"INDÍGENA";"SUPLENTE"
"8373";"VEREADOR";"SEVERINO NORMANDIO DE FIGUEIREDO";"SEVERINO DE ABILIO";"PTB";"PTB / PHS";"AGRICULTOR";49;"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"BRANCA";"SUPLENTE"
"8374";"VEREADOR";"MARIA LUCIA CORDEIRO DE MELO";"LUCINHA";"PHS";"PTB / PHS";"PEDAGOGO";62;"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8375";"VEREADOR";"IVAMARCIO DE ARAUJO";"MARCIO DE INACIO";"PTB";"PTB / PHS";"COMERCIANTE";36;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"8376";"VEREADOR";"JOSÉ FRANCISCO DE ARAUJO FILHO";"ZÉ PICARETE";"PTB";"PTB / PHS";"MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA";53;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"8377";"VEREADOR";"HELIO RICARDO BEZERRA ARAUJO";"HELIO";"DEM";"DEM";"MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA";52;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8378";"VEREADOR";"SONIA LUCIA DE ARAUJO SANTOS";"SONIA";"DEM";"DEM";"CABELEIREIRO E BARBEIRO";47;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8379";"VEREADOR";"SEVERINA DOS RAMOS SILVA DANTAS";"RAMA DANTAS";"PSTU";"PSTU";"PROFESSOR DE ENSINO FUNDAMENTAL";46;"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"NÃO ELEITO"
"8380";"VEREADOR";"EDINICE GOMES DA SILVA";"NICE";"PC do B";"PC do B / PR";"AGRICULTOR";45;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"VIÚVO(A)";"BRANCA";"SUPLENTE"
"8381";"VEREADOR";"MAY JANY DA SILVA FARIAS";"MAY JANE";"PC do B";"PC do B / PR";"AGRICULTOR";23;"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"8382";"VEREADOR";"MAURICIO JOSE DA COSTA";"BUGI";"PMDB";"PSDB / PMDB / PSD / PC do B";"PESCADOR";37;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8383";"VEREADOR";"ANA MARIA DA SILVA CONÇALVES";"ANINHA";"PSOL";"PSOL";"DONA DE CASA";49;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PRETA";"#NULO#"
"8384";"VEREADOR";"MARIA BERNARDINO VIRGOLINO DE SOUSA";"MARIA BERNARDINO";"PSOL";"PSOL";"PROFESSOR DE ENSINO FUNDAMENTAL";36;"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"NÃO ELEITO"
"8385";"VEREADOR";"JOSÉ DE OLIVEIRA ALVES";"NOVINHO";"PTB";"PSB / PTB / PMDB / PROS / PSDB";"AGRICULTOR";35;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"8386";"VEREADOR";"EDUARDA SAMARA GOMES SILVA LIMA";"EDUARDA PROFESSORA";"DEM";"DEM / PSB / PHS / PDT / PP";"PROFESSOR DE ENSINO FUNDAMENTAL";32;"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"SUPLENTE"
"8387";"VEREADOR";"HEDERSON KIARELY LINS GOMES";"EDINHO LINS";"PSB";"DEM / PSB / PHS / PDT / PP";"COMERCIANTE";25;"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"ELEITO POR QP"
"8388";"VEREADOR";"NELSON GOMES FILHO";"NELSON";"PSDB";"PSDB / PP / PSD / PHS";"VEREADOR";62;"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"ELEITO POR QP"
"8389";"VEREADOR";"ANTONIO LOPES GAIAO";"TONY AMBIENTALISTA";"PP";"PSDB / PP / PSD / PHS";"OUTROS";33;"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"SUPLENTE"
"8390";"VEREADOR";"MARESSA PORTO DA SILVA ALVES";"MARESSA";"PP";"PSDB / PP / PSD / PHS";"OUTROS";21;"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"8391";"VEREADOR";"LUCAS RIBEIRO NOVAIS DE ARAUJO";"LUCAS RIBEIRO";"PP";"PSDB / PP / PSD / PHS";"OUTROS";27;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8392";"VEREADOR";"FRANCISCO BARTOLOMEU DANTAS";"BARTO";"PP";"PR / PP";"OUTROS";46;"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"NÃO ELEITO"
"8393";"VEREADOR";"ANDRESA GALDINO DE ABRANTES";"ANDRESSA";"PRTB";"PT / PSDB / PDT / PRTB / PP / DEM / PPS";"OUTROS";25;"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"8394";"VEREADOR";"FRANCISCO HELIO DE OLIVEIRA";"HELHINHO";"PT do B";"PT do B / PSB / PR";"PROFESSOR DE ENSINO FUNDAMENTAL";56;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"8395";"VEREADOR";"INALDA DANTAS DE SOUSA";"INALDA";"PT do B";"PT do B / PSB / PR";"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS";54;"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8396";"VEREADOR";"MARIA ADRIANA DA SILVA";"ADRIANA";"PSDB";"PRB / PT / DEM / PSB / PSDB";"AGRICULTOR";38;"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"#NULO#"
"8397";"VEREADOR";"MARIA FRANCISCA SOARES";"BETA";"PMDB";"PT do B / PMDB / PSDB";"OUTROS";57;"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"SUPLENTE"
"8398";"VEREADOR";"ELIZANGELA DE OLIVEIRA TOMAZ";"PANCA";"PROS";"PROS / PPL / PPS / REDE";"AGRICULTOR";37;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8399";"VEREADOR";"ADRIANO ALVES DE MEDEIROS";"ADRIANO MEDEIROS";"PPS";"PROS / PPL / PPS / REDE";"SERVIDOR PÚBLICO MUNICIPAL";41;"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"SUPLENTE"
"8400";"VEREADOR";"COSME DE VASCONCELOS MEDEIROS";"COSME VASCONCELOS";"PRB";"PRB / PMN";"OUTROS";47;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8401";"VEREADOR";"ANTONIO GARCIA DE MEDEIROS";"GARCIA DA METALÚRGICA";"PMN";"PRB / PMN";"SERRALHEIRO";52;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8402";"VEREADOR";"VERONICA FELIX SILVA";"VERONICA";"PTN";"PTN / PR";"COMERCIANTE";35;"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PARDA";"NÃO ELEITO"
"8403";"VEREADOR";"JOSE ADEILTON MEIRA BEZERRA";"CHEF ADEILTON";"PRB";"PRB / PMN";"COZINHEIRO";44;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8404";"VEREADOR";"LÍGIA CLEIDE RIBEIRO FERNANDES REIS";"NIK FERNANDES";"PROS";"PV / PROS / PRTB";"OUTROS";50;"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"#NULO#"
"8405";"VEREADOR";"ALLAN D'LLON  CANDEIA DE MACÊDO";"ALLAN CANDEIA";"PMDB";"PMDB / PSB";"VEREADOR";38;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"8406";"VEREADOR";"FLÁVIO SOUSA GUEDES";"MÚCIO";"PMDB";"PMDB / PSB";"VIGILANTE";26;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"ELEITO POR QP"
"8407";"VEREADOR";"TRÍCIA HANNA MARTINS MARQUES";"TRÍCIA";"PSDB";"PSDB / PP / PMDB / PSC / PPS";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";22;"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"8408";"VEREADOR";"MARIA DA GUIA DA SILVA ARAÚJO";"LIA CABELEIREIRA";"PTN";"PTN / PMN";"CABELEIREIRO E BARBEIRO";49;"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8409";"VEREADOR";"JOSENILDA ALVES DE OLIVEIRA";"IRMÃ DINHA";"PMN";"PTN / PMN";"COMERCIANTE";50;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8410";"VEREADOR";"JUNHO FERREIRA DA SILVA";"CHINHA";"PTN";"PTN / PMN";"AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS";40;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"SUPLENTE"
"8411";"VEREADOR";"FLÁVIO DE CALDAS BATISTA";"FLÁVIO CALDAS";"PTN";"PTN / PMN";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";36;"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"SUPLENTE"
"8412";"VEREADOR";"MARIA DA PAZ LEAL SILVA";"MARIA DA PAZ SIMÃO";"PTB";"PSB / PDT / PMDB / PP / PPS / PSC / PT / PTB";"DONA DE CASA";56;"FEMININO";"LÊ E ESCREVE";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"8413";"VEREADOR";"EDILSON MENDES";"COURÃO";"PHS";"PHS / PMN";"AGRICULTOR";39;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"ELEITO POR QP"
"8414";"VEREADOR";"VALBERTO SANTOS DO NASCIMENTO";"GUGU DA MAQUINA";"PP";"PMDB / PP / PV / PR";"MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA";41;"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"BRANCA";"SUPLENTE"
"8415";"VEREADOR";"JOSE SALES PEREIRA";"ZE DE TOTA";"PP";"PMDB / PP / PV / PR";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";64;"MASCULINO";"LÊ E ESCREVE";"VIÚVO(A)";"BRANCA";"SUPLENTE"
"8416";"VEREADOR";"ARTAMILCE ALMEIDA LUCENA MACEDO";"ARTAMILCE";"PP";"PMDB / PP / PV / PR";"COMERCIANTE";56;"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8417";"VEREADOR";"JOSÉ NAZARENO DE AZEVEDO";"NAZARENO AZEVEDO";"DEM";"PDT / PTB / DEM / PV";"VEREADOR";68;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8418";"VEREADOR";"PEDRO DE FREITAS LEITE";"PEDRO LEITE";"PTB";"PTB / DEM / PP / PT / PRTB / PROS / PT do B / PSD";"VIGILANTE";37;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"8419";"VEREADOR";"JOSÉ EDMILSON BARBOSA VIEIRA";"EDMILSON";"PSB";"PSB";"VEREADOR";48;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8420";"VEREADOR";"CARLOS RIOLDOMAR DA SILVA";"MAZINHO DE TAIPU";"PSB";"PSB / PT / PDT";"AGRICULTOR";25;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"8421";"VEREADOR";"PEDRO ALBERES ALVES DA SILVA";"ALBERES";"PDT";"PSB / PT / PDT";"OUTROS";34;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"8422";"VEREADOR";"CLESILDA MARIA GOMES SOUSA";"DID GOMES";"PSD";"PSD / PHS / PSDB / PTN";"OUTROS";51;"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"8423";"VEREADOR";"WILSON MOREIRA CAVALCANTI NETO";"WILSON DA TORRE";"PSD";"PSD / PHS / PSDB / PTN";"EMPRESÁRIO";38;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"8424";"VEREADOR";"PEDRO ALBERTO DE ARAÚJO COUTINHO";"PEDRO ALBERTO COUTINHO";"PHS";"PSD / PHS / PSDB / PTN";"VEREADOR";56;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"8425";"VEREADOR";"MARCO ANTÔNIO CARTAXO QUEIROGA LOPES";"MARCO ANTONIO";"PHS";"PSD / PHS / PSDB / PTN";"VEREADOR";46;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8426";"VEREADOR";"FLÁVIO MONTEIRO DE SOUSA";"FLÁVIO MONTEIRO";"PHS";"PSD / PHS / PSDB / PTN";"OUTROS";48;"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8427";"VEREADOR";"CARLOS CESAR DA SILVA SIMÃO";"CARLOS CABEÇA";"PPS";"PPS / PV";"OUTROS";32;"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"NÃO ELEITO"
"8428";"VEREADOR";"JOÃO GONÇALVES DE ARRUDA";"PROF. JOCA";"PPS";"PPS / PV";"OUTROS";57;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"NÃO ELEITO"
"8429";"VEREADOR";"RAMIRO BEZERRA DA SILVA";"IRMÃO RAMIRO";"PPS";"PPS / PV";"OUTROS";46;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"NÃO ELEITO"
"8430";"VEREADOR";"ANILTON MONTEIRO DO NASCIMENTO";"PROF. ANILTON MONTEIRO";"PV";"PPS / PV";"PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR";46;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PARDA";"NÃO ELEITO"
"8431";"VEREADOR";"ANA PAULA DA SILVA";"IRMÃ PAULA";"PPS";"PPS / PV";"AGENTE DE SAÚDE E SANITARISTA";36;"FEMININO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"NÃO ELEITO"
"8432";"VEREADOR";"DENISE ALMEIDA DE MELO";"DENISE";"PPS";"PPS / PV";"OUTROS";61;"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"NÃO ELEITO"
"8433";"VEREADOR";"MAILTON BARBOSA DOS SANTOS";"MAILTON MOTO TÁXI";"PPS";"PPS / PV";"OUTROS";46;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"VIÚVO(A)";"PRETA";"NÃO ELEITO"
"8434";"VEREADOR";"JOSÉ CARLOS BENTO DO NASCIMENTO";"CARLINHO DO ÔNIBUS";"PP";"PP / PC do B / PT do B";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";45;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8435";"VEREADOR";"PEDRO RAMOS CABRAL";"PEDRO RAMOS";"PSB";"PSB / PDT / PPS / PSL";"ADVOGADO";39;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"8436";"VEREADOR";"LUANA FLAVIA DE LUCENA MOREIRA MEDEIROS";"LUANA";"PR";"PR";"ASSISTENTE SOCIAL";27;"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8437";"VEREADOR";"JOSEVANDRO DA SILVA MARINHO";"JOSEVANDRO";"PSB";"PDT / PMDB / PSL / PR / DEM / PSB / PSD / PT do B";"OUTROS";55;"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"PARDA";"ELEITO POR QP"
"8438";"VEREADOR";"YURI MACHADO LIMA";"YURI MACHADO";"PSL";"PSL / PPL / REDE";"OUTROS";42;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DIVORCIADO(A)";"PARDA";"SUPLENTE"
"8439";"VEREADOR";"LUCAS CLEMENTE DE BRITO PEREIRA";"LUCAS DE BRITO";"PSL";"PSL / PPL / REDE";"ADVOGADO";31;"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ELEITO POR QP"
"8440";"VEREADOR";"PEDRO TAVARES DA SILVA";"PEDRO MONTELLES";"PP";"PP / PR / PTB / PSDC";"CANTOR E COMPOSITOR";47;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"NÃO ELEITO"
"8441";"VEREADOR";"MARIA SERNITA FURTADO MACIEL";"PROFESSORA SERNITA";"PSDB";"PSDB / PV / PSC / PT do B / PPL / PMDB / DEM";"OUTROS";64;"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"AMARELA";"SUPLENTE"
"8442";"VEREADOR";"LEMOELL LUDOVICO SANTANA DE ANDRADE";"LEMOELL LUDOVICO";"PSTU";"PSTU";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";29;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"NÃO ELEITO"
"8443";"VEREADOR";"VALDISLEIDE JUCA MANGUEIRA";"LEDINHA";"PP";"PSDB / PSC / PR / PRTB / PT / DEM / PMDB / PP / PTC";"DONA DE CASA";42;"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8444";"VEREADOR";"MARIA DE FÁTIMA JUCA DA SILVA";"FATINHA";"PT";"PSDB / PSC / PR / PRTB / PT / DEM / PMDB / PP / PTC";"PROFESSOR DE ENSINO MÉDIO";62;"FEMININO";"SUPERIOR COMPLETO";"VIÚVO(A)";"PARDA";"SUPLENTE"
"8445";"VEREADOR";"HUMBERTO SOARES DE OLIVEIRA";"HUMBERTO SOARES";"PSDB";"PSDB / PSC / PR / PRTB / PT / DEM / PMDB / PP / PTC";"VEREADOR";53;"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"SUPLENTE"
"8446";"VEREADOR";"MARIA IVONEIDE ALVES DE LIMA";"IVINEIDE";"PTB";"PDT / PTB / PSDB";"COMERCIANTE";51;"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"PRETA";"SUPLENTE"
"8447";"VEREADOR";"SEVERINO CAVALCANTE DE MELO";"BIU DE NEGA";"PT";"PT";"AGRICULTOR";66;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PRETA";"ELEITO POR QP"
"8448";"VEREADOR";"SAMUEL SOARES LAVOR DE LACERDA";"SAMUEL LACERDA";"PSDB";"PSDB / PSC / PR / PRTB / PT / DEM / PMDB / PP / PTC";"EMPRESÁRIO";26;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"ELEITO POR QP"
"8449";"VEREADOR";"MANOEL SILDERIO ARAUJO DOS SANTOS";"DERINHO";"PTB";"PTB / PRP / PR / PSC / PTC / PSB";"VIGILANTE";35;"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"8450";"VEREADOR";"GUILHERME ANTONIO DE ANDRADE FERNANDES";"GUILHERMINHO FERNANDES";"PSDB";"PMDB / PSDB / PSD / PSC";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";26;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"ELEITO POR QP"
"8451";"VEREADOR";"JOSÉ ROBERTO PEQUENO";"BETO DO FLORIANO";"PSDB";"PSDB / DEM / PMB / PSL";"EMPRESÁRIO";35;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"ELEITO POR MÉDIA"
"8452";"VEREADOR";"ODAIR DAMIÃO DA SILVA";"ODAIR";"PSB";"PSB / DEM / PRB / PSDC";"VEREADOR";40;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PARDA";"ELEITO POR QP"
"8453";"VEREADOR";"NIKELSEN FERREIRA LIMA";"NIKELSEN";"PR";"PRB / PP / PT / PR / PPS / PC do B / PT do B";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";29;"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PARDA";"ELEITO POR MÉDIA"
"8454";"VEREADOR";"DAMIÃO SULINO MARINHEIRO";"NENEM DE TIÃO";"PSB";"PSL / PSB / PHS";"AGRICULTOR";30;"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PRETA";"SUPLENTE"
"8455";"VEREADOR";"ANTONIO LADIMIRO JUVÊNCIO";"ANTONIO CATOLÉ";"PHS";"PSL / PSB / PHS";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";68;"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"PARDA";"SUPLENTE"
"8456";"VEREADOR";"YRAJÁ FERREIRA DE SOUSA";"YRAJÁ FILHO DE MARIA DA SAÚDE";"PSL";"PMDB / PSC / PTB / PR / PSDB / PSL / PP";"TAXISTA";29;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"8457";"VEREADOR";"AILTON PEREIRA DA SILVA";"AILTON PEREIRA";"PPS";"PRB / PP / PT / PR / PPS / PC do B / PT do B";"EMPRESÁRIO";42;"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8458";"VEREADOR";"MARIA JOSÉ DA CONCEIÇÃO FIGUEIRÊDO";"LILI DE FRANCISQUINHO";"DEM";"PDT / PTB / DEM / PV";"PROFESSOR DE ENSINO FUNDAMENTAL";51;"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"BRANCA";"SUPLENTE"
"8459";"VEREADOR";"MARIA DE FÁTIMA BARBOSA DA SILVA";"FATIMA DE GAMELEIRA";"PRP";"PRP / PMB / PR / PV";"SERVIDOR PÚBLICO MUNICIPAL";40;"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8460";"VEREADOR";"LUCAS RODRIGUES LACET DE BARROS";"LUCAS RODRIGUES";"PRP";"PRP / PMB / PR / PV";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";21;"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"8461";"VEREADOR";"GIVANILDO VIRGINIO DA SILVA";"NENCA";"PT do B";"PSB / PT do B";"SERVIDOR PÚBLICO MUNICIPAL";45;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"8462";"VEREADOR";"EDSON CRUZ DA SILVA";"EDSON CRUZ";"PP";"PP / SD";"COMERCIÁRIO";52;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"8463";"VEREADOR";"MARIA MADALENA DE LIMA";"MADALENA CABELELEIRA";"PP";"PP / SD";"CABELEIREIRO E BARBEIRO";52;"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"8464";"VEREADOR";"JOZELIA MARIA BARBOSA";"JOZELIA";"PPS";"PPS";"DONA DE CASA";28;"FEMININO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"NÃO ELEITO"
"8465";"VEREADOR";"ANTONIO JOSE DA SILVA";"TOINHO";"PMDB";"PMDB";"VEREADOR";48;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"8466";"VEREADOR";"GILVANI DA SILVA ALVES";"GILVANIR MOTO TAXI";"PSOL";"PSOL";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";44;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"NÃO ELEITO"
"8467";"VEREADOR";"CARLA DAIANE DE SOUSA PEREIRA";"CARLLA DAYANNE";"PSOL";"PSOL";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";19;"FEMININO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"NÃO ELEITO"
